"year","species","D_cm","H_m","V_m3","X_utm","Y_utm"
1998,"piab",33.9319,22.9355,NA,NA,NA
1998,"piab",33.482,22.7119,NA,NA,NA
1998,"piab",45.7883,28.343,NA,NA,NA
1998,"piab",44.353,27.7356,NA,NA,NA
1998,"piab",36.7965,24.3261,NA,NA,NA
1998,"piab",36.5355,24.2017,NA,NA,NA
1998,"piab",35.8661,23.8806,NA,NA,NA
1998,"piab",26.1234,18.8461,NA,NA,NA
1998,"piab",25.8005,18.6671,NA,NA,NA
1998,"piab",22.2003,16.615,NA,NA,NA
1998,"piab",20.0001,15.3084,NA,NA,NA
1998,"piab",19.0001,14.701,NA,NA,NA
1998,"piab",16.4006,13.0814,NA,NA,NA
1998,"piab",16.1007,12.8907,NA,NA,NA
1998,"piab",16.1007,12.8907,NA,NA,NA
1998,"piab",16.1007,12.8907,NA,NA,NA
1998,"piab",15.1011,12.2492,NA,NA,NA
1998,"piab",14.7013,11.9901,NA,NA,NA
1998,"piab",14.3015,11.7295,NA,NA,NA
1998,"piab",10.7045,9.3175,NA,NA,NA
1998,"piab",9.7949,8.688,NA,NA,NA
1998,"piab",9.3948,8.4084,NA,NA,NA
1998,"piab",18.5001,14.3942,NA,NA,NA
1998,"piab",13.402,11.1378,NA,NA,NA
1998,"piab",27.7011,19.7092,NA,NA,NA
1998,"piab",27.5,19.6002,NA,NA,NA
1998,"piab",35.8329,23.8646,NA,NA,NA
1998,"piab",34.26,23.0976,NA,NA,NA
1998,"piab",34.1089,23.023,NA,NA,NA
1998,"piab",32.5357,22.237,NA,NA,NA
1998,"piab",30.9723,21.4383,NA,NA,NA
1998,"piab",30.7051,21.3001,NA,NA,NA
1998,"piab",20.9,15.8477,NA,NA,NA
1998,"piab",25.7,18.6112,NA,NA,NA
1998,"piab",25.5,18.4998,NA,NA,NA
1998,"piab",27.532,19.6176,NA,NA,NA
1998,"piab",26.6935,19.1602,NA,NA,NA
1998,"piab",26.5764,19.0959,NA,NA,NA
1998,"piab",25.8591,18.6997,NA,NA,NA
1998,"piab",25.2228,18.3448,NA,NA,NA
1998,"piab",23.5034,17.3698,NA,NA,NA
1998,"piab",21.4001,16.1444,NA,NA,NA
1998,"piab",17.8002,13.9609,NA,NA,NA
1998,"piab",11.3038,9.728,NA,NA,NA
1998,"piab",10.2951,9.0352,NA,NA,NA
1998,"piab",10.2951,9.0352,NA,NA,NA
1998,"piab",8.2009,7.565,NA,NA,NA
1998,"piab",28.049,19.8969,NA,NA,NA
1998,"piab",27.6321,19.6718,NA,NA,NA
1998,"piab",26.2164,18.8976,NA,NA,NA
1998,"piab",26.1,18.8332,NA,NA,NA
1998,"piab",43.7378,27.4714,NA,NA,NA
1998,"piab",42.1294,26.7698,NA,NA,NA
1998,"piab",39.432,25.5568,NA,NA,NA
1998,"piab",38.2415,25.0066,NA,NA,NA
1998,"piab",37.7484,24.7759,NA,NA,NA
1998,"piab",37.7484,24.7759,NA,NA,NA
1998,"piab",37.5424,24.6791,NA,NA,NA
1998,"piab",23.1009,17.1381,NA,NA,NA
1998,"piab",22.7006,16.9064,NA,NA,NA
1998,"piab",20.9,15.8477,NA,NA,NA
1998,"piab",20.1005,15.3689,NA,NA,NA
1998,"piab",25,18.2198,NA,NA,NA
1998,"piab",24.6996,18.0507,NA,NA,NA
1998,"piab",12.4028,10.4716,NA,NA,NA
1998,"piab",9.895,8.7576,NA,NA,NA
1998,"piab",7.4004,6.9913,NA,NA,NA
1998,"piab",27.4,19.5459,NA,NA,NA
1998,"piab",25.6,18.5556,NA,NA,NA
1998,"piab",24.5995,17.9941,NA,NA,NA
1998,"piab",22.7006,16.9064,NA,NA,NA
1998,"piab",21.8002,16.3804,NA,NA,NA
1998,"piab",28.1792,19.9669,NA,NA,NA
1998,"piab",18.4002,14.3325,NA,NA,NA
1998,"piab",18.1002,14.1471,NA,NA,NA
1998,"piab",19.1001,14.7622,NA,NA,NA
1998,"piab",18.0002,14.0851,NA,NA,NA
1998,"piab",24.099,17.7102,NA,NA,NA
1998,"piab",23.5012,17.3685,NA,NA,NA
1998,"piab",30.7869,21.3425,NA,NA,NA
1998,"piab",30.7869,21.3425,NA,NA,NA
1998,"piab",29.8016,20.8287,NA,NA,NA
1998,"piab",29.6741,20.7616,NA,NA,NA
1998,"piab",29.2325,20.5286,NA,NA,NA
1998,"piab",29.1094,20.4634,NA,NA,NA
1998,"piab",32.6598,22.2996,NA,NA,NA
1998,"piab",28.1792,19.9669,NA,NA,NA
1998,"piab",28.0845,19.9159,NA,NA,NA
1998,"piab",19.7,15.1271,NA,NA,NA
1998,"piab",17.5003,13.7739,NA,NA,NA
1998,"piab",17.4003,13.7114,NA,NA,NA
1998,"piab",26.1,18.8332,NA,NA,NA
1998,"piab",25.5,18.4998,NA,NA,NA
1998,"piab",25.5,18.4998,NA,NA,NA
1998,"piab",25,18.2198,NA,NA,NA
1998,"piab",24.6996,18.0507,NA,NA,NA
1998,"piab",23.7013,17.4833,NA,NA,NA
1998,"piab",23.301,17.2535,NA,NA,NA
1998,"piab",21.8002,16.3804,NA,NA,NA
1998,"piab",32.322,22.1289,NA,NA,NA
1998,"piab",30.6799,21.287,NA,NA,NA
1998,"piab",20.3014,15.4897,NA,NA,NA
1998,"piab",14.4014,11.7948,NA,NA,NA
1998,"piab",14.9012,12.1198,NA,NA,NA
1998,"piab",8.0008,7.4221,NA,NA,NA
1998,"piab",16.6005,13.2081,NA,NA,NA
1998,"piab",33.1364,22.5392,NA,NA,NA
1998,"piab",23.5012,17.3685,NA,NA,NA
1998,"piab",22.0003,16.4978,NA,NA,NA
1998,"piab",21.8002,16.3804,NA,NA,NA
1998,"piab",10.4048,9.111,NA,NA,NA
1998,"piab",21,15.9072,NA,NA,NA
1998,"piab",20.9,15.8477,NA,NA,NA
1998,"piab",14.2015,11.6641,NA,NA,NA
1998,"piab",13.1022,10.9389,NA,NA,NA
1998,"pisy",31.5646,20.5415,NA,NA,NA
1998,"pisy",29.4,19.5513,NA,NA,NA
1998,"pisy",23.0008,16.383,NA,NA,NA
1998,"pisy",25,17.413,NA,NA,NA
1998,"pisy",29.812,19.7428,NA,NA,NA
1998,"pisy",27.4,18.6007,NA,NA,NA
1998,"quro",25.2784,18.0421,NA,NA,NA
1998,"quro",29.4132,20.1897,NA,NA,NA
