"site","year","species","D_cm","H_m","V_m3","X","Y","weight"
1026577,2010,"Larix kaempferi",25.8595492662518,NA,NA,NA,NA,50.52
1026577,2010,"Larix kaempferi",37.54691107557,NA,NA,NA,NA,21.09
1026577,2010,"Larix kaempferi",27.3835246914328,NA,NA,NA,NA,50.51
1026577,2010,"Larix kaempferi",51.1725795565192,NA,NA,NA,NA,21.09
1026577,2010,"Larix kaempferi",27.7018345776166,NA,NA,NA,NA,50.51
1026577,2010,"Picea abies",29.9863923772406,NA,NA,NA,NA,50.51
1026577,2010,"Larix kaempferi",57.9412801312744,NA,NA,NA,NA,21.09
1026577,2010,"Picea abies",27.2699931043276,NA,NA,NA,NA,50.51
1030467,2010,"Quercus pubescens",8.27294078699282,NA,NA,NA,NA,88.41
1030467,2010,"Quercus pubescens",10.0080416103829,NA,NA,NA,NA,88.41
1030467,2010,"Quercus pubescens",12.2674179149109,NA,NA,NA,NA,88.41
1030467,2010,"Quercus pubescens",10.3045058890779,NA,NA,NA,NA,88.41
1030467,2010,"Quercus pubescens",13.7715880989736,NA,NA,NA,NA,88.41
1030467,2010,"Quercus pubescens",14.3645166563636,NA,NA,NA,NA,88.4
1030467,2010,"Quercus pubescens",17.3728602075877,NA,NA,NA,NA,88.4
1030467,2010,"Quercus pubescens",6.55968238799263,NA,NA,NA,NA,88.42
1030467,2010,"Quercus pubescens",10.3045058890779,NA,NA,NA,NA,88.41
1030467,2010,"Sorbus aria",7.90717089677903,NA,NA,NA,NA,88.41
1030467,2010,"Sorbus aria",10.6860607665476,NA,NA,NA,NA,88.41
1030467,2010,"Quercus pubescens",15.2757582830362,NA,NA,NA,NA,88.4
1030467,2010,"Quercus pubescens",6.55968238799263,NA,NA,NA,NA,88.42
1100083,2011,"Sorbus aria",13.7188346015363,NA,NA,NA,NA,116.28
1100083,2011,"Acer opalus",27.701112014175,NA,NA,NA,NA,58.07
1100083,2011,"Fagus sylvatica",44.2213919240148,NA,NA,NA,NA,23.31
1100083,2011,"Acer opalus",16.5127518810316,NA,NA,NA,NA,116.28
1100083,2011,"Acer opalus",17.76495114229,NA,NA,NA,NA,116.28
1100083,2011,"Acer opalus",35.5672464004272,NA,NA,NA,NA,23.31
1100083,2011,"Acer campestre",11.0356477821478,NA,NA,NA,NA,116.29
1100083,2011,"Sorbus aria",22.2134527594653,NA,NA,NA,NA,58.07
1100083,2011,"Sorbus aria",15.9470038048229,NA,NA,NA,NA,116.28
1100083,2011,"Sorbus aria",21.0399619837635,NA,NA,NA,NA,116.26
1100083,2011,"Fagus sylvatica",22.5038214038398,NA,NA,NA,NA,58.07
1110002,2011,"Fagus sylvatica",13.5217339369125,NA,NA,NA,NA,88.41
1110002,2011,"Fagus sylvatica",19.6410982593471,NA,NA,NA,NA,88.39
1110002,2011,"Fagus sylvatica",7.47488060655054,NA,NA,NA,NA,88.42
1110002,2011,"Fagus sylvatica",10.0007905111757,NA,NA,NA,NA,88.41
1110002,2011,"Fagus sylvatica",19.6410982593471,NA,NA,NA,NA,88.39
1110002,2011,"Fagus sylvatica",13.5217339369125,NA,NA,NA,NA,88.41
1110002,2011,"Fagus sylvatica",16.2836769883406,NA,NA,NA,NA,88.4
1110002,2011,"Fagus sylvatica",12.9262557173341,NA,NA,NA,NA,88.41
1110002,2011,"Fagus sylvatica",15.3698856994796,NA,NA,NA,NA,88.4
1110002,2011,"Fagus sylvatica",21.4275424673786,NA,NA,NA,NA,39.29
1110002,2011,"Sorbus aria",13.7655975069156,NA,NA,NA,NA,88.41
1110002,2011,"Fagus sylvatica",11.2534608710656,NA,NA,NA,NA,88.41
1110002,2011,"Fagus sylvatica",10.6168410986981,NA,NA,NA,NA,88.41
1110002,2011,"Fagus sylvatica",10.9351509848818,NA,NA,NA,NA,88.41
1110002,2011,"Fagus sylvatica",11.5717707572494,NA,NA,NA,NA,88.41
1110002,2011,"Sorbus aria",9.71728144484836,NA,NA,NA,NA,88.41
1110002,2011,"Sorbus aria",7.48911224156182,NA,NA,NA,NA,88.42
1110002,2011,"Sorbus aria",8.1257320139294,NA,NA,NA,NA,88.42
1110002,2011,"Fagus sylvatica",11.8900806434332,NA,NA,NA,NA,88.41
1110002,2011,"Fagus sylvatica",9.36417073880809,NA,NA,NA,NA,88.41
1110002,2011,"Fagus sylvatica",16.5814176896792,NA,NA,NA,NA,88.4
1110002,2011,"Quercus petraea",11.2843974089038,NA,NA,NA,NA,88.41
1110002,2011,"Quercus petraea",15.1041160431093,NA,NA,NA,NA,88.41
1111145,2011,"Picea abies",65.572823314508,NA,NA,NA,NA,14.14
1111145,2011,"Fraxinus excelsior",42.690385033448,NA,NA,NA,NA,14.14
1111145,2011,"Picea abies",8.84941590636597,NA,NA,NA,NA,88.41
1111145,2011,"Fagus sylvatica",9.82336458061683,NA,NA,NA,NA,88.41
1111145,2011,"Picea abies",13.4770082148048,NA,NA,NA,NA,88.41
1111145,2011,"Fagus sylvatica",12.8938485878218,NA,NA,NA,NA,88.41
1111145,2011,"Fraxinus excelsior",22.8325304740053,NA,NA,NA,NA,39.29
1111145,2011,"Picea abies",14.3259470474547,NA,NA,NA,NA,88.4
1111145,2011,"Fraxinus excelsior",23.4478839628769,NA,NA,NA,NA,39.29
1111145,2011,"Picea abies",16.8515609238857,NA,NA,NA,NA,88.4
1111145,2011,"Picea abies",10.6744806528882,NA,NA,NA,NA,88.41
1111145,2011,"Salix caprea",8.25003839068189,NA,NA,NA,NA,88.41
1111145,2011,"Fagus sylvatica",16.3844570814053,NA,NA,NA,NA,88.4
1111145,2011,"Carpinus betulus",14.3523635849091,NA,NA,NA,NA,88.41
1111145,2011,"Fagus sylvatica",7.20541218930279,NA,NA,NA,NA,88.41
1111145,2011,"Populus tremula",19.9010555771956,NA,NA,NA,NA,88.39
1111145,2011,"Picea abies",7.32146160760768,NA,NA,NA,NA,88.42
1111145,2011,"Picea abies",24.4277372855165,NA,NA,NA,NA,39.29
1111166,2011,"Acer pseudoplatanus",29.0374692262415,NA,NA,NA,NA,39.29
1111166,2011,"Picea abies",14.91916844994,NA,NA,NA,NA,88.4
1111166,2011,"Fagus sylvatica",18.2747817207929,NA,NA,NA,NA,88.4
1111166,2011,"Fagus sylvatica",22.5969015807577,NA,NA,NA,NA,39.29
1111166,2011,"Picea abies",19.9912614158413,NA,NA,NA,NA,88.39
1111166,2011,"Picea abies",40.0683073460091,NA,NA,NA,NA,14.14
1111166,2011,"Fagus sylvatica",21.0876288892195,NA,NA,NA,NA,39.29
1111166,2011,"Picea abies",38.0097336500813,NA,NA,NA,NA,14.14
1111166,2011,"Picea abies",36.2482704019174,NA,NA,NA,NA,14.14
1111166,2011,"Picea abies",31.4941499137205,NA,NA,NA,NA,39.28
1111166,2011,"Picea abies",66.7619653873135,NA,NA,NA,NA,14.14
1111166,2011,"Fagus sylvatica",24.681083307029,NA,NA,NA,NA,39.29
1111166,2011,"Fagus sylvatica",30.0609787497712,NA,NA,NA,NA,39.28
1111166,2011,"Fagus sylvatica",16.4677683279161,NA,NA,NA,NA,88.4
1111166,2011,"Fagus sylvatica",26.7652650333003,NA,NA,NA,NA,39.29
1111166,2011,"Picea abies",45.968149255437,NA,NA,NA,NA,14.14
1111166,2011,"Acer pseudoplatanus",26.2357979179188,NA,NA,NA,NA,39.29
1111166,2011,"Acer pseudoplatanus",17.6624712744332,NA,NA,NA,NA,88.4
1111166,2011,"Picea abies",30.6028153873298,NA,NA,NA,NA,39.28
1113085,2011,"Acer pseudoplatanus",17.7018334749587,NA,NA,NA,NA,88.4
1113085,2011,"Abies alba",22.0089991364706,NA,NA,NA,NA,39.29
1113085,2011,"Acer pseudoplatanus",7.91838495406928,NA,NA,NA,NA,88.42
1113085,2011,"Abies alba",44.7604497162671,NA,NA,NA,NA,14.14
1113085,2011,"Abies alba",54.190953052257,NA,NA,NA,NA,14.14
1113085,2011,"Fagus sylvatica",21.620368230231,NA,NA,NA,NA,39.29
1113085,2011,"Sorbus aucuparia",13.3652018672827,NA,NA,NA,NA,88.41
1113085,2011,"Sorbus aucuparia",22.0593175632785,NA,NA,NA,NA,39.29
1113085,2011,"Acer pseudoplatanus",10.720056262392,NA,NA,NA,NA,88.41
1113085,2011,"Acer pseudoplatanus",29.6713706321811,NA,NA,NA,NA,39.29
1113085,2011,"Acer pseudoplatanus",23.0710209731296,NA,NA,NA,NA,39.29
1113085,2011,"Abies alba",45.673044159956,NA,NA,NA,NA,14.14
1113085,2011,"Salix caprea",25.7791696537927,NA,NA,NA,NA,39.29
1113085,2011,"Fagus sylvatica",21.9181089315696,NA,NA,NA,NA,39.29
1113085,2011,"Abies alba",57.6646370091921,NA,NA,NA,NA,14.14
1117819,2011,"Carpinus betulus",10.4107545459872,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",11.6634026241852,NA,NA,NA,NA,88.41
1117819,2011,"Acer campestre",9.84928455464877,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",10.7084729656338,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",8.81920511506827,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",12.8242246664168,NA,NA,NA,NA,88.41
1117819,2011,"Acer campestre",8.29981250758445,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",15.3295240059115,NA,NA,NA,NA,88.4
1117819,2011,"Carpinus betulus",10.7084729656338,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",7.24824396758768,NA,NA,NA,NA,88.42
1117819,2011,"Carpinus betulus",7.56655385377147,NA,NA,NA,NA,88.42
1117819,2011,"Carpinus betulus",14.3951858138974,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",11.9817125103689,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",10.7084729656338,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",11.0267828518176,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",7.24824396758768,NA,NA,NA,NA,88.42
1117819,2011,"Carpinus betulus",15.3295240059115,NA,NA,NA,NA,88.4
1117819,2011,"Carpinus betulus",11.6634026241852,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",14.0768759277136,NA,NA,NA,NA,88.41
1117819,2011,"Acer campestre",8.91539517957415,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",11.6634026241852,NA,NA,NA,NA,88.41
1117819,2011,"Carpinus betulus",16.8671358266166,NA,NA,NA,NA,88.4
1117819,2011,"Carpinus betulus",23.4709327817355,NA,NA,NA,NA,39.29
1117923,2011,"Acer pseudoplatanus",26.1726802505874,NA,NA,NA,NA,39.29
1117923,2011,"Abies alba",7.11028846291563,NA,NA,NA,NA,88.42
1117923,2011,"Sorbus aria",11.9454506481349,NA,NA,NA,NA,88.41
1117923,2011,"Acer pseudoplatanus",24.3049015004381,NA,NA,NA,NA,39.29
1117923,2011,"Acer pseudoplatanus",24.3049015004381,NA,NA,NA,NA,39.29
1117923,2011,"Acer pseudoplatanus",15.7288564905245,NA,NA,NA,NA,88.4
1117923,2011,"Fagus sylvatica",15.7910446929883,NA,NA,NA,NA,88.4
1117923,2011,"Fagus sylvatica",15.1749941054659,NA,NA,NA,NA,88.4
1117923,2011,"Fagus sylvatica",25.3079341489896,NA,NA,NA,NA,39.29
1117923,2011,"Fagus sylvatica",24.0964053418889,NA,NA,NA,NA,39.29
1117923,2011,"Fagus sylvatica",25.010193447651,NA,NA,NA,NA,39.29
1117923,2011,"Abies alba",14.7741751136844,NA,NA,NA,NA,88.4
1117923,2011,"Abies alba",46.9471113103953,NA,NA,NA,NA,15.88
1117923,2011,"Picea abies",33.6567186325634,NA,NA,NA,NA,39.28
1117923,2011,"Fraxinus excelsior",29.7502764698672,NA,NA,NA,NA,39.29
1119387,2011,"Quercus pubescens",11.9990349343751,NA,NA,NA,NA,88.41
1119387,2011,"Quercus pubescens",8.88146971190468,NA,NA,NA,NA,88.41
1119387,2011,"Acer opalus",7.27431036416727,NA,NA,NA,NA,88.41
1119387,2011,"Quercus pubescens",10.1328668322499,NA,NA,NA,NA,88.41
1119387,2011,"Sorbus aria",7.50677525714616,NA,NA,NA,NA,88.42
1119387,2011,"Quercus pubescens",10.1328668322499,NA,NA,NA,NA,88.41
1119387,2011,"Picea abies",67.8232105478502,NA,NA,NA,NA,14.14
1119387,2011,"Acer opalus",7.27431036416727,NA,NA,NA,NA,88.41
1119387,2011,"Acer opalus",30.6554924903944,NA,NA,NA,NA,39.28
1119387,2011,"Quercus pubescens",24.6003631029917,NA,NA,NA,NA,39.29
1120019,2011,"Abies alba",55.2613973685045,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",42.3365517639661,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",43.5673924318616,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",50.1664338372809,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",25.3170696427231,NA,NA,NA,NA,39.29
1120019,2011,"Picea abies",43.8857023180454,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",41.4028215438346,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",23.7679159055449,NA,NA,NA,NA,39.29
1120019,2011,"Picea abies",18.2287923084371,NA,NA,NA,NA,88.4
1120019,2011,"Sorbus aucuparia",8.2292941353993,NA,NA,NA,NA,88.41
1120019,2011,"Picea abies",44.7982330997571,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",45.7319633198886,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",45.1165429859409,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",42.9519720979139,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",49.8481239510971,NA,NA,NA,NA,14.14
1120019,2011,"Picea abies",50.4847437234647,NA,NA,NA,NA,14.14
1120019,2011,"Salix caprea",7.15350221306394,NA,NA,NA,NA,88.42
1120756,2011,"Picea abies",63.6626456875191,NA,NA,NA,NA,14.14
1120756,2011,"Fagus sylvatica",9.12814077510395,NA,NA,NA,NA,88.41
1120756,2011,"Fagus sylvatica",28.9435614436196,NA,NA,NA,NA,39.29
1120756,2011,"Picea abies",50.9103877032696,NA,NA,NA,NA,14.14
1120756,2011,"Fagus sylvatica",22.1875773488174,NA,NA,NA,NA,39.29
1120756,2011,"Fagus sylvatica",23.399109339017,NA,NA,NA,NA,39.29
1120756,2011,"Fagus sylvatica",32.6398777011493,NA,NA,NA,NA,39.28
1120756,2011,"Picea abies",50.2095011648815,NA,NA,NA,NA,14.14
1120756,2011,"Acer opalus",22.2844103992934,NA,NA,NA,NA,39.29
1120756,2011,"Picea abies",34.590448852695,NA,NA,NA,NA,39.28
1120756,2011,"Fagus sylvatica",23.1013686376784,NA,NA,NA,NA,39.29
1120756,2011,"Fagus sylvatica",21.6548411909048,NA,NA,NA,NA,88.39
1120756,2011,"Fagus sylvatica",9.44645066128774,NA,NA,NA,NA,88.41
1120756,2011,"Acer opalus",25.107118807994,NA,NA,NA,NA,39.29
1120756,2011,"Fagus sylvatica",37.3723499339868,NA,NA,NA,NA,14.14
1122584,2011,"Fraxinus excelsior",25.5881423417972,NA,NA,NA,NA,39.29
1122584,2011,"Acer pseudoplatanus",9.29953791641847,NA,NA,NA,NA,88.41
1122584,2011,"Acer pseudoplatanus",25.4125403268862,NA,NA,NA,NA,39.29
1122584,2011,"Acer pseudoplatanus",36.8771234130621,NA,NA,NA,NA,14.14
1122584,2011,"Picea abies",78.3738463733209,NA,NA,NA,NA,14.14
1122584,2011,"Fraxinus excelsior",47.0864673785665,NA,NA,NA,NA,14.14
1122584,2011,"Acer pseudoplatanus",9.91512058840817,NA,NA,NA,NA,88.41
1122584,2011,"Acer pseudoplatanus",39.3394413686254,NA,NA,NA,NA,14.14
1122584,2011,"Fraxinus excelsior",17.4822314844805,NA,NA,NA,NA,88.4
1122584,2011,"Fraxinus excelsior",6.4697025493662,NA,NA,NA,NA,88.42
1122584,2011,"Acer pseudoplatanus",7.45279944974597,NA,NA,NA,NA,88.42
1122584,2011,"Fraxinus excelsior",53.4307017200956,NA,NA,NA,NA,14.14
1122584,2011,"Fraxinus excelsior",40.2112603158942,NA,NA,NA,NA,14.14
1122584,2011,"Fraxinus excelsior",8.23068514960192,NA,NA,NA,NA,88.41
1122584,2011,"Picea abies",6.11348513883678,NA,NA,NA,NA,88.42
1122584,2011,"Fraxinus excelsior",21.7053315050512,NA,NA,NA,NA,39.29
1122584,2011,"Picea abies",6.11348513883678,NA,NA,NA,NA,88.42
1122584,2011,"Fraxinus excelsior",21.4082879023634,NA,NA,NA,NA,39.29
1122584,2011,"Fraxinus excelsior",23.2118094357887,NA,NA,NA,NA,39.29
1122584,2011,"Fraxinus excelsior",25.5881423417972,NA,NA,NA,NA,39.29
1122584,2011,"Fraxinus excelsior",21.4082879023634,NA,NA,NA,NA,39.29
1122584,2011,"Betula pendula",38.3194491693381,NA,NA,NA,NA,14.14
1122584,2011,"Acer pseudoplatanus",9.91512058840817,NA,NA,NA,NA,88.41
1126513,2011,"Fagus sylvatica",6.1378644930196,NA,NA,NA,NA,88.42
1126513,2011,"Quercus petraea",29.4343061613468,NA,NA,NA,NA,39.29
1126513,2011,"Acer opalus",8.66835487690691,NA,NA,NA,NA,88.41
1126513,2011,"Fagus sylvatica",29.1970634369763,NA,NA,NA,NA,39.28
1126513,2011,"Fagus sylvatica",8.4580793660939,NA,NA,NA,NA,88.41
1126513,2011,"Fagus sylvatica",7.28768892868358,NA,NA,NA,NA,88.41
1126513,2011,"Fagus sylvatica",7.28768892868358,NA,NA,NA,NA,88.41
1126513,2011,"Acer pseudoplatanus",24.4128149180522,NA,NA,NA,NA,39.29
1126513,2011,"Acer opalus",7.22408106412747,NA,NA,NA,NA,88.42
1126513,2011,"Acer opalus",8.09485277187071,NA,NA,NA,NA,88.41
1126513,2011,"Fagus sylvatica",7.01051741219018,NA,NA,NA,NA,88.41
1126897,2011,"Abies alba",48.9383306344066,NA,NA,NA,NA,14.14
1126897,2011,"Fagus sylvatica",6.46594330961037,NA,NA,NA,NA,88.42
1126897,2011,"Sorbus aria",8.59055357452587,NA,NA,NA,NA,88.41
1126897,2011,"Acer pseudoplatanus",21.4767563588815,NA,NA,NA,NA,88.39
1126897,2011,"Fagus sylvatica",22.0651967468763,NA,NA,NA,NA,39.29
1126897,2011,"Fagus sylvatica",22.0651967468763,NA,NA,NA,NA,39.29
1126897,2011,"Abies alba",61.1586609678543,NA,NA,NA,NA,14.14
1126897,2011,"Fagus sylvatica",16.3356187955681,NA,NA,NA,NA,88.4
1126897,2011,"Fagus sylvatica",12.9164867869272,NA,NA,NA,NA,88.41
1126897,2011,"Fagus sylvatica",7.31802704393576,NA,NA,NA,NA,88.41
1126897,2011,"Fagus sylvatica",14.1691571468171,NA,NA,NA,NA,88.41
1126897,2011,"Acer pseudoplatanus",16.0865285772338,NA,NA,NA,NA,88.4
1126897,2011,"Fagus sylvatica",23.9339145111898,NA,NA,NA,NA,39.29
1126897,2011,"Fagus sylvatica",23.9339145111898,NA,NA,NA,NA,39.29
1126897,2011,"Fagus sylvatica",6.46594330961037,NA,NA,NA,NA,88.42
1126897,2011,"Acer opalus",10.2517523916407,NA,NA,NA,NA,88.41
1126897,2011,"Abies alba",38.6881156795161,NA,NA,NA,NA,14.14
1126897,2011,"Fagus sylvatica",15.4012583218619,NA,NA,NA,NA,88.4
1126897,2011,"Fagus sylvatica",7.89293607866889,NA,NA,NA,NA,88.41
3973,2004,"Fagus sylvatica",40.7436654315252,27,NA,NA,NA,14.14
3973,2004,"Picea abies",56.9774696268985,35.5,NA,NA,NA,14.14
3973,2004,"Picea abies",40.4253555453414,31,NA,NA,NA,14.14
3973,2004,"Picea abies",39.7887357729738,33,NA,NA,NA,14.14
3973,2004,"Picea abies",38.5154962282387,33,NA,NA,NA,14.14
3973,2004,"Picea abies",35.9690171387684,25.5,NA,NA,NA,39.28
3973,2004,"Fagus sylvatica",23.5549315776005,27.5,NA,NA,NA,39.29
3973,2004,"Fagus sylvatica",32.1492985045629,33.5,NA,NA,NA,39.28
3973,2004,"Picea abies",36.9239467973197,32,NA,NA,NA,39.28
3973,2004,"Picea abies",30.2394391874601,31,NA,NA,NA,39.29
3973,2004,"Fagus sylvatica",25.1464810085195,27.5,NA,NA,NA,39.29
3973,2004,"Fagus sylvatica",9.23098669932993,10.6,NA,NA,NA,88.41
3973,2004,"Fagus sylvatica",8.91267681314614,6,NA,NA,NA,88.41
3973,2004,"Picea abies",11.1408460164327,6.5,NA,NA,NA,88.41
4740,2004,"Picea abies",95.4929658551372,31,NA,NA,NA,14.13
4740,2004,"Picea abies",63.0253574643906,26.7,NA,NA,NA,14.14
4740,2004,"Abies alba",50.9295817894065,25,NA,NA,NA,14.14
4740,2004,"Abies alba",45.2000038380983,24.7,NA,NA,NA,14.14
4740,2004,"Abies alba",54.749300423612,28.7,NA,NA,NA,14.14
4740,2004,"Fagus sylvatica",42.3352148624442,25.2,NA,NA,NA,14.14
4740,2004,"Abies alba",34.3774677078494,23,NA,NA,NA,39.28
4740,2004,"Fagus sylvatica",26.7380304394384,18.5,NA,NA,NA,39.29
4740,2004,"Sorbus aria",26.1014106670708,20.5,NA,NA,NA,39.29
4740,2004,"Sorbus aria",24.5098612361519,21,NA,NA,NA,39.29
4740,2004,"Sorbus aria",28.3295798703574,22.5,NA,NA,NA,39.29
4740,2004,"Sorbus aria",23.2366216914167,20.5,NA,NA,NA,39.29
4740,2004,"Sorbus aria",28.3295798703574,19,NA,NA,NA,39.29
4740,2004,"Fagus sylvatica",30.5577490736439,19.5,NA,NA,NA,39.29
4740,2004,"Abies alba",17.5070437401085,17.5,NA,NA,NA,88.4
4740,2004,"Quercus robur",25.1464810085195,20.5,NA,NA,NA,39.29
5946,2004,"Abies alba",75.4394430255584,25.5,NA,NA,NA,14.14
5946,2004,"Abies alba",48.0647928137524,22.5,NA,NA,NA,14.14
5946,2004,"Abies alba",59.2056388301851,24.3,NA,NA,NA,14.14
5946,2004,"Abies alba",53.4760608788768,23.2,NA,NA,NA,14.14
5946,2004,"Abies alba",41.6985950900766,26,NA,NA,NA,14.14
5946,2004,"Abies alba",66.5267662124123,25.3,NA,NA,NA,14.14
5946,2004,"Picea abies",26.1014106670708,18.5,NA,NA,NA,39.29
5946,2004,"Fagus sylvatica",11.4591559026165,12,NA,NA,NA,88.41
5946,2004,"Fagus sylvatica",22.2816920328653,15.5,NA,NA,NA,88.39
5946,2004,"Fagus sylvatica",8.91267681314614,11,NA,NA,NA,88.41
5946,2004,"Fagus sylvatica",15.278874536822,12.5,NA,NA,NA,88.41
5946,2004,"Fagus sylvatica",21.9633821466816,17,NA,NA,NA,88.39
5946,2004,"Fagus sylvatica",9.54929658551372,11,NA,NA,NA,88.41
5946,2004,"Fagus sylvatica",9.54929658551372,10,NA,NA,NA,88.41
9974,2004,"Abies alba",30.5577490736439,16.5,NA,NA,NA,39.29
9974,2004,"Quercus petraea",15.9154943091895,10,NA,NA,NA,88.4
9974,2004,"Quercus petraea",16.5521140815571,10,NA,NA,NA,88.4
9974,2004,"Quercus petraea",12.7323954473516,10,NA,NA,NA,88.41
9974,2004,"Sorbus aria",7.95774715459477,8.5,NA,NA,NA,88.42
9974,2004,"Acer opalus",7.95774715459477,8.2,NA,NA,NA,265.25
9974,2004,"Quercus petraea",14.9605646506382,9.5,NA,NA,NA,88.41
9974,2004,"Quercus petraea",18.4619733986599,10,NA,NA,NA,88.4
9974,2004,"Quercus petraea",12.4140855611678,6.5,NA,NA,NA,88.41
9974,2004,"Quercus petraea",13.687325105903,9,NA,NA,NA,88.41
9974,2004,"Tilia platyphyllos",10.1859163578813,8,NA,NA,NA,88.41
9974,2004,"Tilia platyphyllos",11.7774657888003,7.5,NA,NA,NA,88.41
9974,2004,"Tilia platyphyllos",18.7802832848437,10.8,NA,NA,NA,88.4
9974,2004,"Quercus petraea",9.86760647169751,6.6,NA,NA,NA,88.41
11212,2004,"Fagus sylvatica",29.2845095289087,18,NA,NA,NA,39.29
11212,2004,"Fagus sylvatica",23.5549315776005,18,NA,NA,NA,39.29
11212,2004,"Fagus sylvatica",27.374650211806,17.5,NA,NA,NA,39.29
11212,2004,"Fagus sylvatica",25.4647908947033,15.5,NA,NA,NA,39.29
11212,2004,"Fagus sylvatica",24.1915513499681,21,NA,NA,NA,39.29
11212,2004,"Sorbus aria",7.95774715459477,8,NA,NA,NA,88.42
11212,2004,"Sorbus aria",10.8225361302489,10.5,NA,NA,NA,88.41
11212,2004,"Sorbus aria",10.5042262440651,10,NA,NA,NA,88.41
11212,2004,"Fagus sylvatica",13.687325105903,13.5,NA,NA,NA,88.41
11212,2004,"Fagus sylvatica",15.9154943091895,17.5,NA,NA,NA,88.4
11212,2004,"Fagus sylvatica",18.7802832848437,15.4,NA,NA,NA,88.4
11212,2004,"Fagus sylvatica",12.095775674984,12.6,NA,NA,NA,88.41
11212,2004,"Fagus sylvatica",19.735212943395,15,NA,NA,NA,88.4
11212,2004,"Fagus sylvatica",20.0535228295788,15,NA,NA,NA,88.39
11212,2004,"Fagus sylvatica",15.5971844230057,13,NA,NA,NA,88.4
13756,2004,"Quercus petraea",27.374650211806,14.2,NA,NA,NA,39.29
13756,2004,"Quercus petraea",26.7380304394384,16.2,NA,NA,NA,39.29
13756,2004,"Quercus petraea",23.5549315776005,13.8,NA,NA,NA,39.29
13756,2004,"Quercus petraea",13.0507053335354,10.5,NA,NA,NA,176.82
13756,2004,"Quercus petraea",15.278874536822,11,NA,NA,NA,176.81
13756,2004,"Quercus petraea",20.6901426019464,13.5,NA,NA,NA,176.79
13756,2004,"Quercus petraea",21.326762374314,13.5,NA,NA,NA,176.78
13756,2004,"Quercus petraea",19.4169030572112,13.8,NA,NA,NA,176.79
13756,2004,"Quercus petraea",19.0985931710274,9,NA,NA,NA,176.79
13756,2004,"Acer opalus",13.3690152197192,10.6,NA,NA,NA,88.41
13756,2004,"Carpinus betulus",13.687325105903,9.4,NA,NA,NA,88.41
15569,2004,"Castanea sativa",87.2169088143586,26.8,NA,NA,NA,14.14
15569,2004,"Castanea sativa",116.183108457084,23.2,NA,NA,NA,14.13
15569,2004,"Populus nigra",97.4028251722399,40,NA,NA,NA,14.13
15569,2004,"Populus nigra",92.3098669932993,40,NA,NA,NA,14.13
15569,2004,"Carpinus betulus",26.7380304394384,24,NA,NA,NA,39.29
15569,2004,"Castanea sativa",23.8732414637843,20.4,NA,NA,NA,39.29
15569,2004,"Carpinus betulus",32.7859182769304,22,NA,NA,NA,39.28
15569,2004,"Fraxinus excelsior",28.6478897565412,27,NA,NA,NA,39.29
15569,2004,"Fraxinus excelsior",26.7380304394384,28,NA,NA,NA,39.29
15569,2004,"Castanea sativa",10.5042262440651,11,NA,NA,NA,88.41
15569,2004,"Corylus avellana",12.4140855611678,16,NA,NA,NA,176.82
15569,2004,"Carpinus betulus",21.0084524881302,16,NA,NA,NA,88.39
15569,2004,"Castanea sativa",15.9154943091895,16.8,NA,NA,NA,88.4
15569,2004,"Carpinus betulus",18.4619733986599,15,NA,NA,NA,88.4
15569,2004,"Acer campestre",11.1408460164327,11.2,NA,NA,NA,88.41
15569,2004,"Carpinus betulus",21.326762374314,20,NA,NA,NA,88.39
17029,2004,"Fagus sylvatica",54.749300423612,21.5,NA,NA,NA,14.14
17029,2004,"Picea abies",80.8507110906828,30.2,NA,NA,NA,14.14
17029,2004,"Betula pendula",43.2901445209955,17,NA,NA,NA,14.14
17029,2004,"Populus tremula",39.7887357729738,18.6,NA,NA,NA,14.14
17029,2004,"Prunus avium",24.5098612361519,17,NA,NA,NA,39.29
17029,2004,"Picea abies",37.2422566835035,20.6,NA,NA,NA,39.28
17029,2004,"Prunus avium",32.7859182769304,19.6,NA,NA,NA,39.28
